date,received,sent,allDayReceived,allDaySent
 2018-3-14,66,106,0-0-0-0-0-0-0-0-0-0-0-0-14-18-2-6-4-8-2-10-2-0-0,0-0-0-0-0-0-0-0-0-0-0-0-10-26-0-8-4-10-8-36-4-0-0
 2018-3-15,66,166,0-0-0-0-0-4-2-0-0-4-4-18-2-12-4-2-0-2-6-0-4-0-0,0-0-0-0-0-0-8-0-0-6-20-40-2-16-0-18-42-0-0-8-6-0-0
 2018-3-16,246,244,0-0-0-0-2-0-0-0-0-0-42-8-0-2-2-4-8-0-0-14-28-64-0,0-0-0-0-0-0-2-0-0-0-40-2-0-0-8-6-0-0-0-10-68-44-0
 2018-3-17,136,122,0-0-0-0-0-0-0-0-0-0-2-6-8-4-0-0-0-4-2-2-10-4-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-2-0-0-0-0-0-0-0
 2018-3-18,404,516,0-0-2-0-0-0-0-0-0-0-6-64-18-46-10-16-2-46-58-108-12-6-0,0-0-10-0-0-0-0-0-0-0-8-74-24-100-14-18-8-56-60-134-0-10-0
 2018-3-19,66,84,0-0-0-0-0-0-0-0-2-16-0-0-2-0-0-0-0-0-0-42-2-2-0,0-0-0-0-0-0-0-0-0-34-0-2-0-0-0-0-0-0-0-46-2-0-0
 2018-3-20,86,100,0-0-0-0-0-0-0-0-0-2-0-0-0-0-22-0-8-0-54-0-0-0-0,0-0-0-0-0-0-0-0-0-0-2-4-0-0-30-0-12-0-46-2-0-4-0
 2018-3-21,154,294,0-0-0-0-0-0-0-0-0-0-2-12-8-0-0-0-0-6-30-36-34-0-0,0-0-0-0-0-0-0-0-0-0-16-26-0-0-0-0-0-16-38-110-66-2-0
 2018-3-22,250,242,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-122-16-52-34-2-24-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-106-16-26-42-20-28-0
 2018-3-23,460,682,2-0-0-0-0-0-0-0-0-4-24-0-0-2-44-0-38-76-6-128-124-4-0,0-0-0-0-0-0-0-0-0-0-38-0-0-24-52-2-56-118-8-200-182-0-0
 2018-3-24,404,478,0-0-0-0-0-0-0-0-0-24-84-2-12-72-28-4-8-4-98-66-2-0-0,0-0-0-0-0-0-0-0-2-44-90-2-14-82-48-4-0-20-68-102-2-0-0
 2018-3-25,82,198,0-0-0-0-0-0-0-0-0-0-0-0-8-6-12-2-2-0-4-4-30-12-0,0-0-0-0-0-0-0-0-0-0-0-0-28-26-20-0-0-0-20-28-52-24-0
 2018-3-26,36,80,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-0-2-0-0-14-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-10-28-14-0-0-8-0
 2018-3-27,274,410,2-0-0-0-0-0-2-0-0-0-4-4-6-40-34-88-20-14-0-6-14-12-0,0-0-0-0-0-0-0-0-0-0-10-0-8-44-94-180-0-28-0-0-4-16-0
 2018-3-28,70,70,2-0-0-0-0-0-0-0-0-0-2-0-0-4-4-14-4-0-0-6-0-2-0,2-0-0-0-0-0-0-0-0-0-10-2-0-0-6-16-2-0-0-8-0-12-0
 2018-3-29,92,100,0-0-0-0-0-0-0-0-0-0-0-14-14-0-0-0-16-4-0-0-0-44-0,0-0-0-0-0-0-0-0-4-0-0-0-30-0-0-0-12-4-0-0-0-48-0
 2018-3-30,78,62,0-0-0-0-0-0-0-10-2-0-2-2-0-0-0-0-2-0-26-0-14-16-0,0-0-0-0-0-0-0-8-2-2-0-0-0-0-0-0-0-0-14-2-20-12-0
 2018-3-31,22,26,0-0-0-0-2-0-0-0-0-0-8-0-4-2-0-0-0-0-0-0-0-0-0,0-0-0-0-0-0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0
 2018-4-1,156,174,0-0-0-0-0-0-0-0-0-2-40-20-6-22-32-0-0-6-20-4-0-2-0,0-0-0-0-0-0-0-0-0-4-40-16-10-30-28-0-0-0-36-6-0-2-0
 2018-4-2,44,72,0-0-0-0-0-0-0-0-0-4-10-0-0-4-0-0-2-4-0-0-20-0-0,0-0-0-0-0-0-0-0-0-10-8-0-2-8-2-0-0-6-0-0-36-0-0
 2018-4-3,88,154,2-0-0-0-0-0-0-0-0-0-0-6-0-2-38-0-0-4-0-0-4-32-0,0-0-0-0-0-0-0-0-0-16-12-24-8-2-42-0-0-6-0-0-0-44-0
 2018-4-4,334,420,0-0-0-0-0-0-0-0-4-0-2-22-0-12-58-0-14-8-0-0-0-0-0,4-0-0-0-0-0-0-0-0-0-0-44-0-18-44-0-12-6-0-0-6-0-0
 2018-4-5,68,92,0-0-0-0-0-0-0-0-0-0-0-2-2-0-0-30-0-2-4-10-16-2-0,0-0-0-0-0-0-0-0-0-0-0-0-8-0-12-38-0-0-4-0-26-4-0
 2018-4-6,258,408,0-0-0-0-0-0-0-0-0-14-8-54-92-36-10-2-0-6-4-2-0-2-0,0-0-0-0-0-0-0-0-6-2-12-98-162-64-8-2-0-2-0-2-0-0-0
 2018-4-7,230,326,4-0-0-0-0-0-8-0-0-0-4-0-0-0-0-0-36-6-60-68-26-12-0,0-0-0-0-0-0-0-0-0-10-2-0-0-4-0-0-64-10-74-100-50-4-0
 2018-4-8,418,586,4-0-0-0-0-0-0-0-0-0-0-52-0-52-22-6-20-0-16-6-62-16-0,0-0-0-0-0-0-0-0-0-0-0-92-4-74-28-2-32-0-48-0-90-4-0
 2018-4-9,262,318,8-0-0-0-0-0-0-0-4-0-12-0-2-0-4-0-4-0-12-92-42-44-0,0-0-0-0-0-0-0-0-2-0-2-0-0-0-6-0-0-0-22-122-60-32-0
 2018-4-10,116,176,0-0-0-0-0-0-0-0-0-4-20-6-0-0-0-0-12-10-4-0-16-40-0,0-0-0-0-0-0-0-0-0-8-26-0-2-0-0-0-16-22-10-0-10-76-0
 2018-4-11,150,234,18-0-0-0-0-0-4-0-0-2-0-4-18-18-0-0-14-0-0-2-0-40-0,12-0-0-0-0-0-0-0-0-0-0-0-8-44-6-0-92-4-0-6-0-40-0
 2018-4-12,288,446,2-0-0-0-0-0-0-0-0-8-58-0-32-26-8-42-60-20-0-0-12-16-0,2-0-0-0-0-0-0-0-26-62-44-0-38-32-4-78-52-8-2-0-6-82-0
 2018-4-13,160,294,0-0-0-0-0-0-0-0-0-0-0-0-32-16-4-14-30-8-0-12-12-16-0,0-0-0-0-0-0-0-0-0-0-4-0-48-16-12-0-54-14-0-16-22-26-0
 2018-4-14,198,730,0-0-0-0-0-0-0-0-0-0-0-0-124-32-0-0-10-0-6-8-12-4-0,0-0-0-0-0-0-0-0-14-0-2-0-484-40-6-4-28-2-18-90-32-8-0
 2018-4-15,178,364,0-0-0-0-0-0-0-0-0-0-6-10-0-0-0-0-0-0-16-0-50-2-0,0-0-0-0-0-0-0-0-6-2-22-8-0-0-8-20-0-8-48-6-88-6-0
 2018-4-16,158,188,8-2-0-0-0-0-0-0-0-0-10-16-8-22-14-8-4-14-0-44-0-8-0,10-0-0-0-0-0-0-2-2-0-0-24-8-32-2-0-0-36-0-44-0-18-0
 2018-4-17,68,148,0-0-0-0-0-0-0-0-0-0-0-0-4-2-16-2-20-4-0-12-6-0-0,0-0-0-0-0-0-0-0-0-0-0-2-6-0-32-70-16-6-8-6-2-0-0
 2018-4-18,176,310,52-0-0-0-0-0-0-0-8-0-0-0-24-10-14-2-0-0-0-0-0-0-0,34-0-0-0-0-0-0-0-0-2-16-0-68-24-30-4-0-0-0-0-0-0-0
 2018-4-19,134,214,18-0-0-0-0-0-2-6-0-6-2-2-28-0-4-0-0-0-2-2-2-0-0,68-0-0-34-0-0-0-0-2-0-16-8-18-0-6-0-0-0-4-0-0-0-0
 2018-4-20,298,444,0-0-0-0-0-0-0-0-0-0-0-0-128-20-30-50-36-10-2-10-6-6-0,0-0-0-0-0-0-0-0-0-0-26-2-168-36-98-60-32-4-14-0-4-0-0
 2018-4-21,58,160,2-0-0-0-0-0-0-0-0-0-0-0-0-4-0-2-4-0-16-0-0-0-0,0-0-0-0-0-0-0-0-0-0-0-0-0-2-2-56-10-16-8-0-0-0-0
 2018-4-22,52,88,0-0-0-0-0-0-0-0-0-0-0-0-2-2-32-0-0-0-6-4-6-0-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-68-0-0-0-4-0-16-0-0
 2018-4-23,28,46,0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-10-2-0-10-2-0-0,0-0-0-0-0-0-0-4-0-0-0-0-0-0-0-0-22-0-4-2-14-0-0
 2018-4-24,144,280,0-0-0-0-0-0-2-0-0-0-0-0-12-6-2-6-4-2-26-62-18-0-0,0-0-4-0-0-0-0-0-2-14-0-0-30-42-10-2-14-6-32-102-22-0-0
 2018-4-25,74,194,0-0-0-0-0-0-0-0-0-0-4-2-2-2-0-2-0-10-0-38-14-0-0,0-0-0-0-0-0-0-8-12-16-30-4-8-6-0-0-6-26-0-62-16-0-0
 2018-4-26,16,84,0-0-0-0-0-0-0-0-0-0-0-0-0-2-2-0-0-4-0-4-4-0-0,0-2-0-0-0-0-0-0-0-20-8-0-0-0-44-2-0-0-6-2-0-0-0
 2018-4-27,128,180,0-2-0-0-0-0-0-4-2-0-0-6-2-0-2-58-0-2-0-0-8-38-0,2-0-0-4-0-0-0-0-0-0-0-0-0-0-0-90-0-0-2-0-0-66-0
 2018-4-28,466,482,8-0-0-0-0-0-0-0-0-0-176-6-8-0-2-0-4-2-0-2-34-104-0,2-0-0-0-0-0-0-0-0-0-86-2-18-0-0-0-0-0-0-4-32-188-0
 2018-4-29,420,690,84-0-0-0-0-0-0-0-0-0-0-2-6-22-32-16-0-0-0-4-116-2-0,150-0-0-0-0-0-0-0-0-0-0-2-8-36-46-20-0-0-2-0-150-6-0
 2018-4-30,342,452,0-0-0-0-0-0-4-0-0-0-0-2-0-0-0-0-168-50-8-12-50-10-0,0-0-0-0-0-0-6-0-0-0-0-0-0-0-0-0-244-66-0-0-66-26-0
 2018-5-1,390,364,0-0-2-0-6-0-0-0-0-2-18-22-22-90-94-2-6-38-0-0-0-10-0,0-0-0-0-0-0-0-0-0-0-8-16-26-58-124-2-18-8-0-0-0-4-0
 2018-5-2,124,170,0-0-0-0-0-0-0-0-0-0-0-4-0-0-0-0-30-0-0-0-34-32-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-52-4-0-0-52-54-0
 2018-5-3,320,402,0-0-0-0-0-0-0-0-0-0-2-0-4-12-4-50-8-2-6-202-18-8-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-8-52-4-8-14-272-40-4-0
 2018-5-4,158,418,0-0-0-0-0-0-0-0-0-0-0-2-0-0-8-0-0-8-12-42-12-74-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-10-4-0-46-12-226-6-114-0
 2018-5-5,198,220,4-0-0-0-0-0-0-0-0-0-0-0-16-10-2-0-0-8-42-44-32-40-0,0-0-0-0-0-0-0-0-0-0-0-0-32-20-0-0-2-26-36-36-32-36-0
 2018-5-6,342,364,2-0-0-0-0-0-0-0-0-0-0-0-0-10-2-2-2-0-14-0-0-46-0,0-0-0-0-0-0-0-0-0-0-0-0-0-16-2-4-0-0-14-0-0-58-0
 2018-5-7,542,566,0-0-0-0-0-0-0-2-0-0-6-0-2-0-0-52-364-100-2-12-0-2-0,0-0-0-0-0-0-0-0-0-0-16-0-0-0-0-54-390-106-0-0-0-0-0
 2018-5-8,174,378,6-0-0-0-0-0-0-0-0-0-0-22-0-2-2-2-38-14-10-38-0-8-0,0-0-0-0-0-0-0-0-0-0-8-82-138-0-0-0-32-18-22-52-0-0-0
 2018-5-9,268,342,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-42-12-44-100-46-14-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-76-34-38-118-38-34-0
 2018-5-10,512,626,0-0-0-0-0-0-0-0-0-0-30-4-40-122-0-0-4-56-62-62-76-18-0,0-0-0-0-0-0-0-0-0-0-34-6-34-144-0-0-20-52-124-52-102-10-0
 2018-5-11,80,100,0-0-0-0-0-0-0-0-2-0-26-0-0-0-0-2-0-0-18-26-4-2-0,0-0-0-0-4-0-0-0-2-4-24-2-0-4-2-2-0-0-10-28-0-18-0
 2018-5-12,158,216,0-0-0-0-0-0-0-0-0-16-34-2-4-0-32-60-0-0-2-0-0-2-0,0-0-0-0-0-0-0-0-0-14-50-0-8-0-36-76-2-0-10-0-6-8-0
 2018-5-13,86,92,2-0-0-0-0-0-0-0-4-6-14-0-0-4-26-6-6-2-10-6-0-0-0,0-0-0-0-0-0-0-0-2-0-6-0-10-6-34-12-2-0-12-8-0-0-0
 2018-5-14,90,110,0-0-0-0-0-0-0-0-20-2-0-0-4-0-0-4-48-4-0-2-2-4-0,0-0-0-0-0-0-0-0-18-0-0-0-0-0-0-12-70-2-0-4-4-0-0
 2018-5-15,220,264,0-0-0-0-0-2-0-8-2-6-0-44-0-0-8-0-0-0-6-56-4-84-0,0-0-0-0-0-0-0-14-0-0-0-34-0-0-0-8-0-0-14-64-4-126-0
 2018-5-16,304,410,0-0-0-0-0-0-0-0-0-4-56-0-0-0-0-36-36-0-16-6-18-0-0,0-0-0-0-0-0-0-0-0-0-40-0-0-2-4-62-60-0-10-14-22-10-0
 2018-5-17,136,136,0-0-2-0-0-0-0-0-0-0-2-0-0-0-0-36-58-0-0-4-2-26-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-38-50-0-0-8-8-32-0
 2018-5-18,88,104,0-0-0-0-0-0-0-0-0-0-4-14-0-0-4-4-2-0-4-16-32-8-0,0-0-0-0-0-0-0-0-0-0-2-20-0-0-0-0-0-0-4-26-34-16-0
 2018-5-19,406,562,0-0-0-4-0-0-0-0-0-0-18-0-120-84-138-0-18-2-16-0-0-4-0,0-0-0-0-0-0-0-0-0-0-34-4-128-118-186-10-12-0-60-0-0-6-0
 2018-5-20,156,180,0-2-2-0-0-0-0-0-0-0-18-40-26-24-8-0-2-22-2-0-2-0-0,0-4-0-0-0-0-0-0-0-0-26-38-46-18-4-0-0-38-0-2-0-4-0
 2018-5-21,148,184,32-14-0-0-0-0-0-0-0-4-0-2-0-2-32-0-0-4-0-2-0-0-0,30-6-0-0-0-0-0-0-0-0-0-2-0-4-66-6-4-2-2-0-4-0-0
 2018-5-22,124,160,2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-50-50-6-0-0-2-0-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-82-52-16-0-0-0-0-0
 2018-5-23,152,148,2-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-112-24-4-4-2-0-0,0-0-0-2-0-0-0-0-0-0-0-0-0-0-2-0-112-24-0-2-4-2-0
 2018-5-24,216,268,2-6-8-8-0-0-0-0-0-34-0-0-8-8-0-0-8-8-6-16-68-24-0,0-0-0-0-0-0-0-0-2-36-0-0-16-10-2-0-0-10-12-52-76-36-0
 2018-5-25,250,364,0-0-2-0-0-0-0-0-0-0-0-0-2-2-2-34-138-54-10-0-0-0-0,0-0-4-0-0-0-0-0-0-0-0-0-0-0-0-6-250-92-8-0-2-0-0
 2018-5-26,168,210,2-0-4-0-0-0-0-4-0-0-20-88-32-12-0-0-0-0-2-0-0-0-0,0-0-0-0-0-0-0-0-0-0-24-132-38-12-0-0-0-0-0-2-2-0-0
 2018-5-27,48,26,0-0-12-0-0-0-0-0-0-0-0-0-0-8-14-0-0-2-0-2-6-2-0,0-0-6-0-0-0-0-0-0-0-0-0-0-0-0-0-2-6-4-0-2-6-0
 2018-5-28,178,116,0-6-22-116-0-0-0-0-0-0-0-2-0-10-10-0-0-4-2-0-4-0-0,0-0-14-54-0-0-0-0-0-0-0-2-0-8-28-2-0-2-2-0-0-4-0
 2018-5-29,256,242,32-2-2-6-0-0-0-0-0-0-0-10-0-4-4-2-0-0-0-4-28-2-0,28-0-2-0-0-0-0-0-0-0-0-6-0-4-4-2-0-0-2-0-54-0-0
 2018-5-30,170,198,2-0-0-0-0-0-0-0-0-0-4-16-8-2-0-4-50-20-2-0-18-18-0,0-0-2-0-0-0-0-0-0-0-12-18-16-0-0-0-78-22-2-0-32-4-0
 2018-5-31,80,226,6-0-0-0-0-0-0-0-0-0-0-2-0-4-4-12-24-0-0-2-0-6-0,0-0-2-0-0-0-0-0-0-0-50-34-50-6-12-18-22-6-4-0-0-2-0
 2018-6-1,100,178,0-0-2-0-0-0-0-0-0-0-0-0-0-20-44-0-8-0-0-0-18-6-0,0-0-0-0-0-0-0-0-2-18-10-0-0-18-88-4-16-2-12-4-4-0-0
 2018-6-2,136,186,12-2-4-0-0-2-0-0-0-0-2-2-4-2-34-30-14-8-8-12-0-0-0,4-4-0-0-0-0-0-0-0-0-0-2-0-8-52-22-16-6-6-0-2-10-0
 2018-6-3,96,110,0-0-0-0-0-0-0-0-0-0-0-0-36-0-0-14-0-2-8-6-0-6-0,0-0-0-0-0-0-0-0-0-0-0-0-46-0-0-20-0-0-8-0-0-4-0
 2018-6-4,44,40,0-0-0-0-0-2-0-0-0-2-2-0-12-0-0-0-0-0-0-2-8-0-0,6-0-0-0-0-0-0-0-0-0-2-0-6-0-2-0-0-4-0-0-0-0-0
 2018-6-5,76,48,4-0-6-0-0-2-0-0-0-0-8-0-0-0-6-50-0-0-0-0-0-0-0,0-0-0-0-0-0-0-0-0-0-8-0-0-0-8-32-0-0-0-0-0-0-0
 2018-6-6,54,30,4-0-0-0-0-0-0-0-0-0-2-0-4-0-4-0-18-18-0-2-0-0-0,0-0-0-0-0-0-0-0-0-0-8-0-0-0-4-0-2-6-8-0-0-2-0
 2018-6-7,94,118,0-0-0-0-0-0-0-0-0-0-6-0-14-18-18-0-16-2-4-0-6-6-0,0-0-0-0-0-0-0-0-0-0-20-0-24-10-24-0-18-6-6-0-0-10-0
 2018-6-8,32,38,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-12-0-0-4-14-0-0,0-0-0-0-0-0-0-0-0-0-0-0-0-4-2-2-0-0-4-0-26-0-0
 2018-6-9,14,28,0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-2-0-4-0-2-0-2-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-2-0-8-2-0
 2018-6-10,222,200,0-6-0-0-0-0-0-0-0-0-0-0-0-0-6-34-40-4-32-2-8-8-0,2-0-0-0-0-0-0-0-0-0-0-0-0-0-14-32-34-0-34-0-14-4-0
 2018-6-11,134,170,0-0-0-0-0-0-2-0-2-2-16-20-2-16-6-0-0-0-8-6-36-10-0,0-0-0-0-0-0-0-0-0-6-14-54-4-2-4-0-0-10-0-16-38-20-0
 2018-6-12,102,150,0-0-2-2-0-0-0-0-0-4-4-4-2-34-0-0-6-2-26-14-2-0-0,0-0-0-0-0-0-0-0-0-0-6-6-12-22-2-56-0-6-26-12-0-0-0
 2018-6-13,98,72,0-2-0-0-0-6-0-0-0-0-16-12-8-0-2-6-2-14-4-10-4-10-0,0-0-0-0-0-0-0-0-0-0-16-20-2-0-0-8-6-2-2-8-2-4-0
 2018-6-14,356,496,0-4-8-0-0-0-0-0-0-0-0-16-22-120-38-22-76-14-0-12-4-2-0,0-2-0-0-0-0-0-16-0-0-2-34-72-56-22-36-80-44-8-10-90-6-0
 2018-6-15,272,372,2-0-0-0-0-0-0-0-0-0-4-84-44-54-20-4-0-2-16-2-24-14-0,0-2-0-0-0-0-4-2-0-0-12-148-56-74-6-8-0-2-2-6-22-20-0
 2018-6-16,106,156,0-0-0-0-0-0-0-2-0-6-2-6-66-18-0-0-0-6-0-0-0-0-0,0-0-0-0-0-0-0-0-0-8-2-4-88-28-2-0-18-4-0-0-0-2-0
 2018-6-17,50,80,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-4-0-8-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-4-2-2-0-2-10-0
 2018-6-18,54,60,0-0-0-0-0-0-0-0-2-8-20-2-0-0-0-0-0-2-12-2-2-2-0,0-0-0-0-0-0-0-0-2-14-14-2-0-2-0-0-0-2-18-0-4-0-0
 2018-6-19,150,150,0-0-2-0-0-0-0-2-0-2-10-2-0-0-12-6-0-4-44-44-6-16-0,0-0-0-0-0-0-0-16-0-0-0-4-0-6-12-0-0-10-48-48-4-0-0
 2018-6-20,316,388,0-0-0-0-0-0-0-2-22-36-26-30-36-28-2-0-10-18-24-6-62-14-0,0-0-0-0-0-0-0-0-26-30-50-38-54-56-0-4-18-16-40-6-44-6-0
 2018-6-21,180,186,14-0-0-0-0-2-0-0-0-14-0-0-0-0-4-90-28-0-0-0-0-20-0,8-0-0-0-0-0-2-0-0-28-0-0-0-0-6-130-4-2-0-0-0-0-0
 2018-6-22,102,118,2-2-0-0-0-0-0-2-0-10-2-0-0-36-12-10-2-0-0-0-0-2-0,0-0-0-0-0-0-0-0-6-16-0-0-0-64-4-0-0-0-0-0-0-0-0
 2018-6-23,202,198,54-0-18-0-0-2-0-0-8-0-2-0-0-0-0-2-0-0-0-16-26-34-0,52-2-12-0-12-0-0-0-10-0-0-0-0-0-0-0-0-0-4-2-22-30-0
 2018-6-24,196,272,0-0-0-0-0-0-0-0-0-0-10-2-28-26-2-6-20-32-14-12-16-28-0,0-0-0-0-0-0-0-0-0-0-0-0-24-30-6-36-36-46-16-4-32-42-0
 2018-6-25,134,136,0-0-0-0-0-0-0-0-0-6-10-44-4-0-0-0-8-12-8-36-2-4-0,0-0-0-0-0-0-0-0-0-0-18-48-0-2-0-4-0-20-0-36-4-4-0
 2018-6-26,92,62,0-0-0-0-0-0-6-2-10-2-4-10-2-2-0-0-2-0-2-8-4-0-0,0-0-0-0-0-0-0-0-14-2-0-10-6-0-0-0-0-0-0-0-10-0-0
 2018-6-27,176,232,0-0-0-0-0-0-0-0-46-40-0-56-0-0-0-0-20-10-2-0-0-2-0,0-0-0-0-0-0-0-0-78-62-0-74-0-0-0-0-4-10-0-0-0-4-0
 2018-6-28,202,238,2-0-0-0-0-0-0-0-0-0-2-2-2-0-0-0-8-0-2-48-0-0-0,0-0-0-0-0-0-0-0-0-4-0-6-4-0-0-34-12-2-0-46-0-0-0
 2018-6-29,142,226,2-0-0-0-0-0-0-0-2-0-10-78-20-0-0-0-0-2-28-0-0-0-0,0-0-0-0-0-0-0-0-0-0-12-112-40-0-0-2-0-0-54-0-0-2-0
 2018-6-30,126,156,12-0-0-0-0-0-16-2-6-6-32-10-0-0-0-10-0-0-0-6-0-26-0,0-0-0-0-0-0-38-0-18-0-44-8-0-0-0-0-0-0-0-0-0-48-0
 2018-7-1,222,304,0-0-4-0-0-0-0-0-2-0-10-2-0-12-0-0-32-12-54-22-0-12-0,0-0-0-0-8-0-0-0-0-0-0-0-0-6-0-0-28-18-102-22-8-4-0
 2018-7-2,96,56,0-0-0-0-0-0-0-0-0-0-10-0-0-4-2-22-12-4-0-20-0-6-0,0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-16-2-0-0-28-2-4-0
 2018-7-3,160,384,0-0-0-0-0-0-0-0-2-4-28-0-2-6-0-32-0-2-0-0-52-26-0,0-0-0-0-0-0-8-4-2-0-44-0-0-4-2-156-14-4-60-6-44-30-0
 2018-7-4,54,230,0-0-0-0-0-2-0-6-2-0-0-16-0-0-0-0-4-6-2-4-6-2-0,0-0-0-0-0-0-0-6-4-0-36-46-4-34-2-0-6-6-16-12-58-0-0
 2018-7-5,144,162,0-0-0-0-0-0-0-0-0-0-0-0-0-0-8-0-0-12-2-0-54-68-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-2-4-88-66-0
 2018-7-6,118,152,0-0-0-0-0-0-2-6-4-0-2-2-0-0-0-0-2-0-16-14-40-30-0,0-0-0-0-0-0-0-0-10-0-4-0-0-0-0-2-4-12-40-10-56-14-0
 2018-7-7,240,328,0-0-0-0-0-0-0-0-30-20-0-0-0-0-32-16-30-8-12-2-20-18-0,0-0-0-0-0-0-0-0-26-24-0-0-0-2-54-32-46-8-10-0-30-38-0
 2018-7-8,174,216,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-74-28-60-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-68-34-90-0
 2018-7-9,154,486,0-0-0-0-0-0-0-0-2-38-4-0-0-0-14-4-0-0-0-58-32-2-0,0-0-0-0-0-0-0-0-0-28-4-0-0-0-0-14-0-2-0-94-186-158-0
 2018-7-10,422,400,0-0-0-0-0-0-0-0-0-0-6-2-4-0-0-4-186-96-62-4-42-6-0,0-0-2-0-0-0-0-0-0-0-2-0-6-6-0-2-162-88-36-12-82-0-0
 2018-7-11,64,56,0-0-0-0-0-0-0-0-0-0-10-0-0-2-2-0-0-22-0-12-12-0-0,0-0-0-0-0-0-0-0-4-0-0-0-0-2-0-0-6-24-0-8-10-0-0
 2018-7-12,380,494,0-0-0-0-0-0-0-0-0-0-0-0-0-0-12-0-2-0-60-54-114-138-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-2-8-2-58-92-174-154-0
 2018-7-13,216,460,0-0-0-0-0-0-0-2-0-0-0-0-2-116-26-2-30-6-12-4-6-2-0,0-0-0-0-0-0-0-118-0-12-0-0-0-106-46-8-112-16-24-18-0-0-0
 2018-7-14,34,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-0-14-6-0-2-0-2-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-10-8-0-0-0-0-0
 2018-7-15,76,114,0-0-0-0-0-0-0-0-0-2-18-2-0-14-0-0-4-24-0-8-4-0-0,0-0-0-0-0-0-0-0-0-0-34-0-12-24-0-0-0-36-0-0-8-0-0
 2018-7-16,158,300,0-0-0-0-0-0-0-0-10-24-28-48-6-0-0-0-24-4-0-2-8-2-0,0-0-0-0-0-0-0-8-10-52-24-100-12-0-0-2-26-2-0-38-20-6-0
 2018-7-17,148,188,0-0-2-0-0-0-0-0-18-14-8-4-6-2-0-0-2-10-16-44-4-18-0,0-0-0-0-0-0-2-0-26-0-10-12-2-0-0-0-14-16-26-46-10-24-0
 2018-7-18,210,236,0-0-0-0-0-0-0-0-0-0-0-0-4-2-0-6-0-26-24-38-14-92-0,0-0-0-0-0-0-0-0-0-0-2-0-4-0-0-2-16-28-30-94-18-42-0
 2018-7-19,212,248,0-0-0-0-0-0-0-0-0-0-0-0-2-4-2-0-0-22-124-28-8-22-0,0-0-0-0-0-0-2-0-0-0-0-0-0-10-0-0-0-30-138-28-8-32-0
 2018-7-20,308,352,2-0-0-0-0-0-0-0-44-34-82-8-2-0-10-14-14-14-76-2-0-4-0,0-0-0-0-0-0-0-0-40-38-132-12-2-0-0-8-22-32-60-4-0-2-0
 2018-7-21,320,462,0-0-0-0-0-0-0-2-34-12-78-10-4-4-0-2-0-0-28-116-14-16-0,0-0-0-0-0-0-0-0-72-42-106-22-2-8-0-0-0-0-52-98-36-24-0
 2018-7-22,90,250,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-10-0-4-16-52-4-0-0,0-0-0-0-0-0-0-0-0-0-2-10-6-0-0-0-0-132-22-66-8-0-0
 2018-7-23,140,360,2-0-0-0-0-0-0-0-0-8-2-20-6-14-2-22-10-12-28-4-8-0-0,0-0-0-0-0-0-0-0-0-4-0-22-42-40-0-18-4-24-126-62-18-0-0
 2018-7-24,138,156,0-0-0-0-0-0-0-0-6-0-2-0-6-0-24-2-10-4-16-24-18-10-0,0-0-0-0-0-0-0-0-4-0-0-0-0-0-52-0-0-0-34-14-0-52-0
 2018-7-25,136,464,0-0-0-0-0-0-2-2-0-0-10-10-6-52-2-12-20-4-4-12-0-0-0,0-0-0-0-0-0-0-0-0-0-2-24-16-92-12-18-156-132-8-4-0-0-0
